country,designation,points,price,province,taster_name,winery,Uniqueprovince
US,Stone Cairn,90,40,Washington,Sean P. Sullivan,Andrew Januik,
US,Lawrence Vineyard,90,40,Washington,Sean P. Sullivan,Ardor,
US,Nina's Reserve,90,36,Washington,Sean P. Sullivan,Array,
US,,82,19,California,Virginie Boone,Voss,
US,,81,19,California,Jim Gordon,One Hope,
US,Diane Cobb Coastlands Vineyard,97,85,California,Virginie Boone,Cobb,
US,Ascent,96,90,California,Jim Gordon,Terre Rouge,
US,Katherine Lindsay Estate,96,85,California,Virginie Boone,Paul Hobbs,
US,,95,95,California,Virginie Boone,Darioush,
US,,95,140,Washington,Sean P. Sullivan,Quilceda Creek,
US,Deer Meadows Vineyard,95,55,California,Jim Gordon,Waits-Mast,
US,La Paciencia Vineyard,95,75,Washington,Sean P. Sullivan,No Girls,
US,Sentinel Oak Vineyard Pyramid Block,95,40,California,Jim Gordon,Terre Rouge,
US,Estate,95,165,California,Jim Gordon,Hourglass,
US,Reserve,95,85,Washington,Sean P. Sullivan,Gramercy,
US,Beckstoffer Missouri Hopper Vineyard,95,125,California,Virginie Boone,Janzen,
US,Josef Vineyard,94,39,New York,Anna Lee C. Iijima,Hermann J. Wiemer,
US,Star,94,32,Washington,Sean P. Sullivan,Baer,
US,Selleck Vineyard,94,90,California,Matt Kettmann,Calera,
US,Three County,87,25,California,Jim Gordon,Reata,
US,Julia's Vineyard,87,22,California,Matt Kettmann,Robert Renzoni,
US,Reserve,87,40,California,Virginie Boone,Rodney Strong,
US,Guadalupe Vineyard,87,32,Oregon,Paul Gregutt,Siltstone,
US,Artisan,87,18,California,Matt Kettmann,Skyline Wines,
US,,87,25,California,Virginie Boone,Arrowood,
US,,87,18,California,Matt Kettmann,Concannon,
US,,87,39,California,Matt Kettmann,Hawk Watch Winery,
US,Hoot Owl Creek Vineyard,87,30,California,Virginie Boone,Hawley,
US,Lewis Vineyard,91,26,Washington,Paul Gregutt,Dunham,
US,Klipsun Vineyard,91,46,Washington,Paul Gregutt,Forgeron,
US,Stone Corral,91,48,California,,Kynsi,
US,Camp 4 Vineyard,91,18,California,,Tercero,
US,Crawford,91,20,Washington,Paul Gregutt,Alexandria Nicole,
US,Late Harvest,91,16,Washington,Paul Gregutt,Alexandria Nicole,
US,Lewis Vineyard,91,75,Washington,Paul Gregutt,Dunham,
US,Keefer Ranch,91,48,California,,Freeman,
US,,91,20,California,,Freemark Abbey,
US,,91,50,California,,White Cottage,
US,Block 9 Reserve,91,30,California,,Ballentine,
US,Pheasant Run Vineyard Estate,91,28,Washington,Paul Gregutt,Basel Cellars,
US,River Turn,91,52,California,,Black Kite,
US,Bluffs,91,19,California,,Pali,
US,,86,15,California,,Bonterra,
US,,86,15,New York,Susan Kostrzewa,Cayuga Ridge Estate,
US,,86,12,Oregon,Paul Gregutt,ChÃ¢teau Bianca,
US,20th Anniversary Reserve,86,24,Oregon,Paul Gregutt,Cooper Mountain,
US,Rockpile Vineyard Haley,86,60,California,,JC Cellars,
US,CrÃ©mant Demi-sec,86,38,California,,Schramsberg,
US,Gilt,88,18,Oregon,Paul Gregutt,Ancient Cellars,
US,Denmark Street Vineyard Tribute,88,20,California,,Atmosphere,
US,Sangiacomo Vineyard-Truchard Vineyard,88,19,California,,X,
US,Papi y Chula Vineyard,88,38,California,,Campesino,
US,TradiÃ§Ã£o Red,88,26,Oregon,Paul Gregutt,Coelho,
US,Morelli Lane Vineyard,88,40,California,,Dutton-Goldfield,
US,,87,27,California,,Duckhorn,
US,Balo Vineyard,87,60,California,,Tudor Wines,
US,,87,13,California,,Ventana,
US,Amber Ridge Vineyard,87,44,California,,Waits-Mast,
US,Whole Cluster Fermented,87,20,Oregon,Paul Gregutt,Willamette Valley Vineyards,
US,,87,22,Oregon,Paul Gregutt,Amity Vineyards,
US,Traditions,87,27,New York,Anna Lee C. Iijima,Belhurst,
US,,92,44,California,Matt Kettmann,Dragonette,
US,JA Ranch,92,45,California,Matt Kettmann,Foley,
US,Elevage,92,95,California,Virginie Boone,Chimney Rock,
US,Saitone Vineyard Olivet Bench,92,45,California,Virginie Boone,De Loach,
US,Reconciliation,92,75,California,Matt Kettmann,Dubost,
US,Estate Elevage,92,39,California,Virginie Boone,Fog Crest,
US,Passiflora,92,55,Oregon,Paul Gregutt,Antiquum Farm,
US,Reserve,92,32,California,Matt Kettmann,Rusack,
US,Reserve,92,40,California,Matt Kettmann,Sarah's Vineyard,
US,Block 23,92,60,Oregon,Paul Gregutt,Shea,
US,Vandenberg,92,25,California,Matt Kettmann,Tatomer,
US,Integrity,90,100,California,Virginie Boone,Vermeil,
US,Cold Fusion,90,32,California,Matt Kettmann,Hawk Watch Winery,
US,Dusty Trail,90,28,California,Jim Gordon,Helwig,
US,,90,24,California,Jim Gordon,Helwig,
US,,90,22,California,Jim Gordon,Holly's Hill,
US,Reposado,90,25,California,Jim Gordon,BorjÃ³n,
US,,90,25,California,Jim Gordon,Deaver,
US,Karmen Isabella Dutton Ranch,90,44,California,Virginie Boone,Dutton Estate,
US,Meredith Mitchell Vineyard,90,60,Oregon,Paul Gregutt,Eisold-Smith,
US,Dutton Ranch Reserve,90,32,California,Virginie Boone,Francis Coppola,
US,Sattui Family,84,15,California,,V. Sattui,
US,,84,13,New York,Joe Czerwinski,Peconic Bay Winery,
US,Mescolare - lot 12,83,19,Oregon,Michael Schachner,Weisinger's of Ashland,
US,,83,20,California,,DeRose,
US,,83,18,California,,Firestone,
US,,83,14,California,,Hawk Crest,
US,Murto Vineyard,83,24,Oregon,Michael Schachner,Raptor Ridge,
US,Estate Vineyard,83,22,Oregon,Michael Schachner,Willamette Valley Vineyards,
US,Estates,83,11,California,,Raymond,
US,Ultra Violet,83,24,California,,Casa de Caballos,
US,,83,18,California,Virginie Boone,Sonoma CuvÃ©e,
US,Bear Crossing,83,130,California,Virginie Boone,Delectus,
US,Drop Dead,82,24,Oregon,Paul Gregutt,Hip Chicks,
US,Truchard Vineyard,82,45,California,Virginie Boone,Tedeschi Family,
US,,82,19,California,Jim Gordon,Previous,
US,,82,16,Oregon,Paul Gregutt,Hip Chicks,
US,,82,10,California,Jim Gordon,Rotation Vineyards,
US,,82,24,Oregon,Paul Gregutt,Hip Chicks,
US,Coastlands Vineyard,98,75,California,Virginie Boone,Williams Selyem,
US,Rochioli Riverblock Vineyard,97,79,California,Virginie Boone,Williams Selyem,
US,Royal City,96,140,Washington,Sean P. Sullivan,Charles Smith,
US,Allen Vineyard,96,82,California,Virginie Boone,Williams Selyem,
US,,100,200,California,,Cardinale,
US,,98,125,Washington,Paul Gregutt,Quilceda Creek,
US,by Montes Aurelio's Selection,97,90,California,,Napa Angel,
US,Columbia Rediviva,96,48,Washington,Paul Gregutt,Buty,
US,Corestone Ridge,96,60,California,,Atalon,
US,Hellenthal Vineyard,96,40,California,,Bjornstad,
US,,96,34,California,,Boekenoogen,
US,van der Kamp Vineyard,96,40,California,,Bjornstad,
US,SÃ©millon-Sauvignon-Muscadelle,95,25,Washington,Paul Gregutt,Buty,
US,Estate,95,100,California,,Sabina Vineyards,
US,Old Hill Single Vineyard,95,60,California,,Ravenswood,
US,Sycamore Vineyard,95,70,California,,Freemark Abbey,
US,Pastorale Vineyard,95,100,California,,Freestone,
US,Boushey Vineyard Sirocco Blanc,95,25,Washington,Paul Gregutt,McCrea,
US,Fiddlestix Vineyard,95,70,California,,Paul Lato,
US,Southing,95,50,California,,Sea Smoke,
US,Dutton-Thomas Road Vineyard,94,52,California,,Dutton Estate,
US,Rochioli-Allen Vineyards,94,41,California,,Gary Farrell,
US,Bill and Joan's Special Selection,94,75,California,,W.H. Smith,
US,Pluribus,94,275,California,,BOND,
US,Pastorale Vineyard,94,100,California,,Freestone,
US,Black Dot,84,20,Washington,Paul Gregutt,Domaine Pouillon,
US,,84,20,New York,Anna Lee C. Iijima,Hector Wine Company,
US,Estate,84,60,California,,Chalk Hill,
US,Estate Bottled Dry,84,16,New Jersey,,Unionville,
US,Lot 11,84,11,California,,Grayson,
US,,84,18,New York,Anna Lee C. Iijima,Hector Wine Company,
US,The Norseman,84,25,Washington,Paul Gregutt,Page Cellars,
US,Dry,84,16,New York,Anna Lee C. Iijima,Silver Thread,
US,,84,12,Washington,Paul Gregutt,Six Prong,
US,Dry,84,13,New York,Anna Lee C. Iijima,Wagner,
US,,84,39,California,,JustNat,
US,,84,25,California,,Wine Spots,
US,,84,38,California,,Cinnabar,
US,,84,22,California,,Coquelicot,
US,Katherine's Vineyard,89,22,California,,Cambria,
US,Heritage Tree Vineyard,89,20,California,,D.H. Gustafson,
US,Highflyer Centerline,89,28,California,,Somerston,
US,,89,55,California,,Vine Cliff,
US,Terroir Fries Vineyard,86,18,Washington,Sean P. Sullivan,Hogue,
US,,86,14,Washington,Sean P. Sullivan,Mercer Canyons,
US,,86,59,California,Virginie Boone,Prime Solum,
US,,86,45,California,Virginie Boone,Quilt,
US,,86,25,Oregon,Paul Gregutt,Second Growth,
US,Pinot Gris,86,20,Oregon,Paul Gregutt,Vista Hills,
US,McClain,86,40,California,Virginie Boone,Wilson,
US,Silver,86,36,California,Matt Kettmann,Ascension Cellars,
US,Kashong Glen Vineyard,86,23,New York,Anna Lee C. Iijima,Bellangelo,
US,Dolce Bianco,86,10,New York,Anna Lee C. Iijima,Damiani,
US,Reserve Cherry Street,89,25,Washington,Sean P. Sullivan,Canoe Ridge,
US,Scarlet Lake,89,28,Washington,Sean P. Sullivan,Coeur d'Alene,
US,Mercenary Glenrose Vineyard,89,65,California,Matt Kettmann,Culton,
US,Estate Bottled,89,38,California,Jim Gordon,Domaine Anderson,
US,True White Lot 4,89,18,California,Jim Gordon,Fenestra,
US,,88,13,California,Jim Gordon,Lyeth,
US,Wiley Vineyard,88,49,California,Jim Gordon,Bravium,
US,Brut,88,25,California,Jim Gordon,Breathless,
US,Sangiacomo Roberts Road,88,50,California,Virginie Boone,Bright Angel Wines,
US,,88,26,New York,Anna Lee C. Iijima,Coffee Pot Cellars,
US,,88,15,Washington,Sean P. Sullivan,Ded.Reckoning,
US,Rhythm,88,14,New York,Anna Lee C. Iijima,Inspire Moore,
US,,88,25,Washington,Sean P. Sullivan,Januik,
US,,90,25,California,,Curtis,
US,,90,38,California,,Wattle Creek,
US,Tribute Red,90,22,Washington,Paul Gregutt,Kestrel,
US,Collaboration Series,90,35,Washington,Paul Gregutt,Force Majeure,
US,,90,28,California,,Bailiwick,
US,Dessert Wine,90,58,California,Virginie Boone,Cairdean Estate,
US,,90,68,California,Virginie Boone,Cairdean Estate,
US,Montafi Ranch,90,47,California,Virginie Boone,Carlisle,
US,Estate,90,22,California,Jim Gordon,Cedarville Vineyard,
US,Made with Organically Grown Grapes,90,17,California,Jim Gordon,Chacewater,
US,Reserve,90,27,California,Jim Gordon,Concannon,
US,Black Label Stepping Stone,90,45,California,Virginie Boone,Cornerstone,
US,,90,14,Oregon,Paul Gregutt,Foris,
US,Miljenko's Vineyard Estate Grown,90,65,California,Virginie Boone,Grgich Hills,
US,Reckoning,96,58,California,Matt Kettmann,ONX,
US,Limited Edition,96,155,California,Virginie Boone,Portfolio,
US,Solomon Hills Vineyard,96,36,California,Matt Kettmann,Ryan Cochrane,
US,Matrix,95,65,California,Matt Kettmann,Aether Wine Company,
US,Suendero,95,56,California,Matt Kettmann,Vina Robles,
US,Mardikian Estate,95,85,California,Virginie Boone,MacPhail,
US,Three Sisters,95,48,California,Virginie Boone,Benovia,
US,,88,30,Oregon,Paul Gregutt,Amalie Robert,
US,Bella Bianca Vista Verde Vineyard,88,30,California,Matt Kettmann,Bella Luna,
US,,88,18,Oregon,Paul Gregutt,Brigadoon,
US,Estate Bottled,88,24,Virginia,Carrie Dykes,Trump,
US,,88,19,California,Virginie Boone,Highway 12,
US,Larson Vineyard,88,30,California,Virginie Boone,Carol Shelton,
US,Statement,88,99,Oregon,Paul Gregutt,Chehalem,
US,Cashmere Exquisite,88,15,California,Jim Gordon,Cline,
US,,88,42,California,Virginie Boone,Crux,
US,Estate,88,25,California,Virginie Boone,Foppiano,
US,,85,30,New York,Anna Lee C. Iijima,Castello di Borghese,
US,Willow Springs,85,7,California,,CK Mondavi,
US,Estate Bottled,85,15,New York,Anna Lee C. Iijima,Lamoreaux Landing,
US,Rita's RosÃ© Merlot,85,20,California,Virginie Boone,Lorenzi Estate,
US,Traditions,85,15,Washington,,Milbrandt,
US,Rodgers Vineyard,85,33,California,,Cenay,
US,Red Cedar Vineyard Block 87,85,22,California,,Clayhouse,
US,Blanc de Blancs,85,12,Washington,Paul Gregutt,Domaine Ste. Michelle,
US,,85,7,Washington,Paul Gregutt,Hogue,
US,,88,18,California,Matt Kettmann,Bianchi,
US,,88,27,California,Virginie Boone,Two Angels,
US,Three Vineyard,88,32,Oregon,Paul Gregutt,Chehalem,
US,King Vineyard,88,38,California,Virginie Boone,Olabisi,
US,Betsy Vineyard,88,45,California,Virginie Boone,Shannon Ridge,
US,,88,16,California,Matt Kettmann,Silver Spoon,
US,Pinot Gris & Pinot Noir,88,16,Oregon,Paul Gregutt,Spindrift Cellars,
US,Chorum,93,25,California,Matt Kettmann,Villa San Juliette,
US,Estate,93,42,California,Matt Kettmann,Boekenoogen,
US,Saunders Vineyard,93,40,California,Matt Kettmann,Boete,
US,Reed,93,70,California,Matt Kettmann,Calera,
US,,93,35,California,Matt Kettmann,Center of Effort,
US,Estate,93,85,California,Virginie Boone,D.R. Stephens,
US,Insider,93,49,California,Matt Kettmann,Ã‰cluse,
US,Nuits-Blanches au Bouge,93,35,California,Matt Kettmann,Au Bon Climat,
US,Wine Creek Ranch,93,22,California,Virginie Boone,Quivira,
US,Miller Hill Vineyard,93,44,California,Matt Kettmann,Silver Mountain,
US,Catie's Corner,93,26,California,Virginie Boone,Joseph Swan Vineyards,
US,Bien Nacido Vineyard Santa Barbara Historic Collection,93,30,California,Matt Kettmann,Au Bon Climat,
US,La Bauge Au-dessus,93,35,California,Matt Kettmann,Au Bon Climat,
US,,93,27,California,Virginie Boone,Gundlach Bundschu,
US,,93,50,California,Matt Kettmann,Center of Effort,
US,Sanctuary,93,60,California,Virginie Boone,Chasseur,
US,Jane's Vineyard Clone 114,93,55,California,Virginie Boone,Davis Bynum,
US,,93,48,Oregon,Paul Gregutt,Domaine Divio,
US,Marimar Estate Vineyard,93,48,California,,W.H. Smith,
US,Backus Vineyard,93,250,California,,Joseph Phelps,
US,Insignia,93,200,California,,Joseph Phelps,
US,Poinsett Split Rock Vineyard,92,48,California,,Calicaro,
US,Family Reserve Generations,92,50,California,,Charles Krug,
US,VGS,92,75,California,,ChÃ¢teau Potelle,
US,VGS,92,75,California,,ChÃ¢teau Potelle,
US,Bien Nacido Vineyard,92,40,California,,La FenÃªtre,
US,Vita,92,125,California,,Bialla,
US,,95,75,California,Virginie Boone,Inglenook,
US,Elton Vineyard,94,60,Oregon,Paul Gregutt,Lavinea,
US,Samantha's Vineyard,94,43,California,Virginie Boone,MacLaren,
US,The Other One Glenrose Vineyard,94,52,California,Matt Kettmann,Paix Sur Terre,
US,Dutton Ranch,94,44,California,Virginie Boone,Patz & Hall,
US,,94,85,California,Virginie Boone,Bella Union,
US,Estate,94,75,California,Matt Kettmann,Brave & Maiden,
US,Los Alamos Vineyard,94,50,California,Matt Kettmann,Chanin,
US,The Montelena Estate,94,160,California,Virginie Boone,Chateau Montelena,
US,O'Brien,89,100,Oregon,Paul Gregutt,Willamette Valley Vineyards,
US,Jordan Block,89,50,Oregon,Paul Gregutt,Youngberg Hill Vineyards,
US,,89,15,California,Matt Kettmann,Brass Tacks,
US,Meadowbrook Ranch,89,30,California,Jim Gordon,Cline,
US,,89,28,California,Virginie Boone,Girard,
US,Rosado de,89,23,Oregon,Paul Gregutt,Cubanisimo Vineyards,
US,Bon Passe Vineyard,89,60,California,Virginie Boone,Darms Lane,
US,Patricia's CuvÃ©e,89,55,Oregon,Paul Gregutt,Dobbes Family Estate,
US,,89,15,California,Matt Kettmann,Gainey,
US,Estate Selection,88,30,Oregon,Paul Gregutt,Erath,
US,Rosato di,88,14,California,,Valley of the Moon,
US,CuvÃ©e Romy,88,90,Oregon,Paul Gregutt,Gypsy Dancer,
US,Private Lumpkin,88,18,Oregon,Paul Gregutt,Lazy River,
US,,87,12,California,,Castle Rock,
US,Sonoma Reserve,87,15,California,,Gallo Family Vineyards,
US,,87,13,California,,Bocage,
US,,85,16,Virginia,,Trump,
US,Estate Bottled,85,35,New York,Anna Lee C. Iijima,Lamoreaux Landing,
US,Heritage Reserve,85,35,California,,Schug,
US,,85,24,Virginia,,Pippin Hill Farm,
US,Bacchanalia Reserve,85,22,Virginia,,Old House,
US,Fathom,86,50,California,,Babcock,
US,Reserve,86,25,California,,Concannon,
US,Appellations Series,86,30,California,,Cru,
US,Appellations Series,86,35,California,,Cru,
US,Vineyard Montage,86,24,California,,Cru,
US,,86,26,California,,Eberle,
US,,86,15,Oregon,Paul Gregutt,Kramer,
US,Central Park West Vineyard,86,50,California,,Trinchero,
US,White4 Huerhuero,86,16,California,,Vina Robles,
US,MÃ©lange Blanc,86,15,Washington,Paul Gregutt,Waterbrook,
US,Estate Grown,86,32,California,,Mounts,
US,Dry,86,17,New York,Anna Lee C. Iijima,Ravines,
US,,86,40,California,,Sonoma-Cutrer,
US,,86,16,New York,Anna Lee C. Iijima,Billsboro,
US,Bordheauxd Red,86,26,Oregon,Paul Gregutt,Cathedral Ridge,
US,Biagini Vineyard,86,50,California,,Clos La Chance,
US,Reserve,86,18,California,,Concannon,
US,,86,21,Washington,Paul Gregutt,DaMa,
US,,86,34,California,,Ehret,
US,,86,38,California,,Wild Oak by St. Francis,
US,,86,21,California,Virginie Boone,Sonoma-Cutrer,
US,,86,15,Washington,Sean P. Sullivan,Tamarack Cellars,
US,Dry,86,16,New York,Anna Lee C. Iijima,Lamoreaux Landing,
US,,86,22,California,Virginie Boone,The Federalist,
US,Rattler Rock Old Vine,86,33,California,Virginie Boone,Truett Hurst,
US,,86,15,Washington,Sean P. Sullivan,Acre Twenty-one,
US,Dry RosÃ© of,86,15,New York,Anna Lee C. Iijima,Atwater,
US,,86,22,New York,Anna Lee C. Iijima,Bouquet,
US,RosÃ© of,86,20,California,Virginie Boone,Bruliam,
US,,86,30,California,Virginie Boone,Chateau St. Jean,
US,Ashley's,89,35,California,,Fess Parker,
US,Solomon Hills VIneyard,89,42,California,,Flying Goat Cellars,
US,Riesling 10 Lake Dana Vineyard,89,30,New York,Anna Lee C. Iijima,Fox Run,
US,,89,28,Washington,Paul Gregutt,Helix by Reininger,
US,Semi Dry,89,13,New York,Anna Lee C. Iijima,Wagner,
US,Coda,89,25,Washington,Paul Gregutt,Cadence,
US,Cold Creek Vineyard,89,28,Washington,Paul Gregutt,Chateau Ste. Michelle,
US,Mahoney Ranch,89,38,California,,Mahoney,
US,,89,13,California,,Geyser Peak,
US,Mohrhardt Ridge,89,15,California,,Wellington,
US,,89,24,California,Virginie Boone,Nottingham Cellars,
US,Sven & Ole's Reserve,89,60,California,,Rock Wall,
US,Sierra Mar Vineyard,89,52,California,,Siduri,
US,,88,24,California,Virginie Boone,Balletto,
US,Sierra Mar Vineyard,88,40,California,Matt Kettmann,Bernardus,
US,Wirtz Vineyard Edelzwicker,88,28,Oregon,Paul Gregutt,Big Table Farm,
US,Hyland Vineyard Reserve,88,38,Oregon,Paul Gregutt,City Winery of New York,
US,Cancilla Vineyard,88,45,Oregon,Paul Gregutt,Day,
US,Cellar 1879 Blend,88,25,California,Virginie Boone,Markham,
US,,88,35,Oregon,Paul Gregutt,Trinity Vineyards,
US,,88,25,California,Virginie Boone,Wharton,
US,,88,28,California,Virginie Boone,Willowbrook,
US,,88,18,California,Matt Kettmann,Zaca Mesa,
US,,88,29,California,Jim Gordon,Vie Winery,
US,RosÃ© of,88,28,California,Virginie Boone,Summers,
US,Sons and Daughters Ranch Estate,88,25,California,Virginie Boone,Thomas George,
US,Clone 828,88,58,California,Virginie Boone,Halleck,
US,Super Tuscan,88,50,California,Matt Kettmann,Jamie Slone Wines,
US,RTW,88,49,California,Virginie Boone,VinRoc,
US,,88,40,California,Virginie Boone,Renteria,
US,Verbiage Blanc,91,30,California,Matt Kettmann,Tercero,
US,Estate,91,20,California,Matt Kettmann,Zaca Mesa,
US,Indie,91,19,California,Matt Kettmann,ONX,
US,Boushey Vineyard,91,25,Washington,Sean P. Sullivan,Callan,
US,Estate,91,26,California,Matt Kettmann,Coquelicot,
US,Olivet Court,91,55,California,Virginie Boone,En Garde,
US,T Anchor Ranch,91,45,California,Matt Kettmann,Foley,
US,Elise Vineyard,91,65,Washington,Sean P. Sullivan,History,
US,,91,36,California,Matt Kettmann,Mansfield-Dunne,
US,,91,32,California,Matt Kettmann,Mesa Del Sol,
US,7 Deadly,91,16,California,Jim Gordon,Michael David,
US,,91,25,California,Virginie Boone,Quivira,
US,Tre Vini Flood Family Vineyards,91,22,California,Matt Kettmann,Rancho Sisquoc,
US,Reserve,85,23,Washington,Paul Gregutt,Snoqualmie,
US,Reserve,85,16,California,,Wildhurst,
US,Reserve,85,8,California,,Turning Leaf,
US,Pheasant Run Vineyard,85,36,Washington,Paul Gregutt,Basel Cellars,
US,Shea CuvÃ©e,85,20,California,,Dancing Bear Cellars,
US,La Maestra,85,50,California,,Ruston,
US,Wild Horse Peak Lone Boulder Ridge,85,38,California,,South Coast,
US,,85,18,California,,MadroÃ±a,
US,Maple,85,36,California,,Mazzocco,
US,,85,8,California,,Barefoot Cellars,
US,,85,24,California,,Bargetto,
US,Jefferson Cuvee,93,45,California,Matt Kettmann,Monticello Vineyards,
US,Peters Vineyard Gopher Hill Block,92,42,California,Virginie Boone,Kokomo,
US,Ursa,92,39,Washington,Sean P. Sullivan,Baer,
US,,92,29,Washington,Sean P. Sullivan,Barrister,
US,Sawmill Creek Vineyard,92,30,New York,Anna Lee C. Iijima,Bellwether,
US,Columbia Rediviva Phinny Hill Vineyard,92,50,Washington,Sean P. Sullivan,Buty,
US,Emmy,92,45,Washington,Sean P. Sullivan,Efeste,
US,Reserve CuvÃ©e Late Disgorged Extra Brut,92,45,California,Virginie Boone,Gloria Ferrer,
US,Solomon Hills Vineyard Sparkling,92,42,California,Matt Kettmann,Goat Bubbles,
US,Two Barrel,92,60,California,Jim Gordon,MasÃºt,
US,Maritime,92,58,California,Virginie Boone,W.H. Smith,
US,Oehlman Vineyard,92,42,California,Virginie Boone,WesMar,
US,Rice-Spivak Vineyard,92,75,California,Virginie Boone,Cobb,
US,8 Clones Red Willow Vineyard,92,32,Washington,Sean P. Sullivan,Eight Bells,
US,Artz Vineyard,92,35,Washington,Sean P. Sullivan,Fall Line,
US,,92,50,California,Virginie Boone,Forward Kidd,
US,WWBDX,92,34,Washington,Sean P. Sullivan,Full Pull & Friends,
US,Late Harvest,92,28,California,Virginie Boone,Bodkin,
US,Mattern Ranch,89,28,California,Virginie Boone,Martella,
US,Defiance Vineyard,89,27,Washington,Paul Gregutt,Nefarious,
US,Del Arroyo Vineyard,89,32,California,Virginie Boone,Nottingham Cellars,
US,Del Arroyo Vineyard,89,28,California,Virginie Boone,Occasio,
US,Lily Hill Estate,89,40,California,,Bella,
US,,92,30,California,Virginie Boone,La Folia Winery,
US,Rosella's Vineyard,92,40,California,,Loring Wine Company,
US,Gap's Crown Vineyard,92,49,California,,MacPhail,
US,The Instigator,92,36,California,Virginie Boone,Prospect 772,
US,Scintillation Brut RosÃ©,92,30,Washington,Sean P. Sullivan,Syncline,
US,,92,37,California,,ZD,
US,Cinghiale Vineyard,92,75,California,,Del Dotto,
US,Dutton Ranch,92,40,California,,Dutton-Goldfield,
US,Sierra Madre Vineyard,92,35,California,,Fess Parker,
US,Reserve,91,48,California,,Adelaida,
US,,91,21,Washington,Paul Gregutt,Amavi,
US,Rediviva of the Stones,91,60,Washington,Paul Gregutt,Buty,
US,Zinnia Grandiflora,91,60,California,,Testarossa,
US,Forchini Old Vine,86,36,California,Virginie Boone,Matrix,
US,,86,14,California,Jim Gordon,Murphy-Goode,
US,Old Vines,86,42,California,Virginie Boone,Saddleback,
US,Reserve,86,50,California,Virginie Boone,St. Francis,
US,,86,45,California,Virginie Boone,Corner 103,
US,Four Legged,86,15,Washington,Sean P. Sullivan,Dunham,
US,Marmont Vineyards,86,13,California,Jim Gordon,Five Rows,
US,,86,20,New York,Anna Lee C. Iijima,Fjord,
US,,86,38,California,Virginie Boone,Yates Family Vineyard,
US,Amoenus Vineyard,86,80,California,Virginie Boone,Apsara,
US,Mounts Family Vineyards,86,34,California,Virginie Boone,C R Graybehl,
US,Clone 174,87,30,California,,Firestone,
US,Raepheus,87,28,Virginia,,Glen Manor,
US,,87,50,California,,Hall,
US,Marquis de Lafayette,87,24,Virginia,,Breaux,
US,La Cruz Vineyard,87,30,California,,Keller Estate,
US,Brut Prestige,87,22,California,,Mumm Napa,
US,Brut RosÃ©,87,24,California,,Mumm Napa,
US,MÃ©lange Blanc,87,23,Washington,Paul Gregutt,Patterson,
US,Mother Clone,87,16,California,,Pedroncelli,
US,,87,14,California,,Pinot Patch,
US,,87,20,Washington,Sean P. Sullivan,Roza Ridge,
US,Zephyr Ridge Estate Bottled,87,35,Washington,Sean P. Sullivan,Swiftwater Cellars,
US,Estate Block K1,87,38,California,,McIntyre Vineyards,
US,Nebula,87,29,California,,Midnight,
US,,87,27,California,,The Forager,
US,Hope Family Vineyard,87,42,California,,Austin Hope,
US,Estate Grown and Bottled Cider Ridge Vineyard,85,42,California,Virginie Boone,Balletto,
US,Timnah Bloc,85,29,Oregon,Sean P. Sullivan,Reustle,
US,Estate,85,40,California,Virginie Boone,Isabel Mondavi,
US,Hein,85,48,California,Jim Gordon,R2,
US,Lewis Vineyard,92,75,Washington,Paul Gregutt,Dunham,
US,Turnabout's,92,39,California,Virginie Boone,Cedarville Vineyard,
US,Verna's Estate,92,26,California,,Melville,
US,Secolo,92,35,California,,Sebastiani,
US,Trilogy,92,65,California,,Flora Springs,
US,,92,35,Washington,Paul Gregutt,Dunham,
US,Cohen Vineyard Dutton Ranch,92,22,California,,Dutton Estate,
US,,85,12,California,,Tortoise Creek,
US,,85,12,California,,Tortoise Creek,
US,Reserve L'Argile,84,65,California,,Domaine Chandon,
US,Le Vigne di San Domenico,84,25,California,,Sylvester,
US,,84,12,California,,Tortoise Creek,
US,Slipstone Estate Grown,85,25,California,,Hearthstone,
US,Vintage,85,34,California,,Robert Hall,
US,Whistle Stop Red,85,10,Washington,Paul Gregutt,Snoqualmie,
US,The Vault,85,32,California,,Banknote,
US,Sonoma Reserve,85,20,California,,Blackstone,
US,2 Spires Red,85,32,Washington,Paul Gregutt,William Church,
US,Artist Series,85,69,California,,Kenwood,
US,,85,30,Washington,Paul Gregutt,Matthews Estate,
US,,85,22,Washington,Paul Gregutt,Mercer,
US,Morse Vineyards,85,28,California,,IL Gioiello,
US,Barrel Fermented,85,23,Virginia,Alexander Peartree,Veramar,
US,,85,23,California,Virginie Boone,Cambridge California,
US,Rancher's,85,20,Oregon,Paul Gregutt,Copper Belt,
US,Estate,85,42,California,Matt Kettmann,Coquelicot,
US,,85,16,Virginia,Alexander Peartree,Trump,
US,Merrill-Monserrat,85,29,Oregon,Paul Gregutt,Merrill Cellars,
US,Riserva,85,29,North Carolina,Alexander Peartree,Raffaldini,
US,P1,93,48,California,Matt Kettmann,Jamie Slone Wines,
US,Winderlea Vineyard,93,95,Oregon,Paul Gregutt,Adelsheim,
US,Rosella's Vineyard,93,65,California,Matt Kettmann,Bernardus,
US,En Chamberlain Vineyard,93,85,Oregon,Sean P. Sullivan,Cayuse,
US,Impulsivo En Chamberlain Vineyard,93,95,Oregon,Sean P. Sullivan,Cayuse,
